Datetime,S1,S2,S3,T,P
09/17/2020 06:11:01,2.72,2.49,2.32,28,2.71833
09/17/2020 06:11:02,2.65,2.2,2.08,28,2.50173
09/17/2020 06:11:03,2.61,2.22,1.98,28,2.45841
09/17/2020 06:11:04,2.52,2.2,2.06,28,2.44758
09/17/2020 06:11:05,2.56,2.19,2.07,28,2.46202
09/17/2020 06:11:06,2.56,2.24,2.21,28,2.53061
09/17/2020 06:11:07,2.4,2.18,2.06,28,2.39704
09/17/2020 06:11:08,2.48,2.23,2.1,28,2.45841
09/17/2020 06:11:09,2.51,2.2,2.44,28,2.58115
09/17/2020 06:11:10,2.69,2.06,2.04,28,2.45119
09/17/2020 06:11:10,2.52,2.21,2.11,28,2.46924
09/17/2020 06:11:11,2.42,2.6,2,28,2.53422
09/17/2020 06:11:12,2.44,2.08,2.06,28,2.37538
09/17/2020 06:11:13,2.43,2.11,2.02,28,2.36816
09/17/2020 06:11:14,2.47,2.19,2.1,28,2.44036
09/17/2020 06:11:15,2.53,2.17,2.09,28,2.45119
09/17/2020 06:11:16,2.46,2.24,2.13,28,2.46563
09/17/2020 06:11:17,2.42,2.2,2.07,28,2.41509
09/17/2020 06:11:18,2.49,2.19,2.1,28,2.44758
09/17/2020 06:11:19,2.48,2.25,2.17,28,2.4909
09/17/2020 06:11:19,2.56,2.11,2.08,28,2.43675
09/17/2020 06:11:20,2.49,2.19,2.1,28,2.44758
09/17/2020 06:11:21,2.53,2.22,2.06,28,2.45841
09/17/2020 06:11:22,2.51,2.45,1.95,28,2.49451
09/17/2020 06:11:23,2.47,2.26,2.11,28,2.46924
09/17/2020 06:11:24,2.44,2.18,2.6,28,2.60642
09/17/2020 06:11:25,2.77,2.61,1.91,28,2.63169
09/17/2020 06:11:26,2.4,2.13,2.02,28,2.36455
09/17/2020 06:11:27,2.42,2.12,2,28,2.36094
09/17/2020 06:11:28,2.43,2.11,1.99,28,2.35733
09/17/2020 06:11:28,2.42,2.15,1.78,28,2.29235
09/17/2020 06:11:29,2.15,1.78,1.7,28,2.03243
09/17/2020 06:11:30,2.42,2.15,1.99,28,2.36816
09/17/2020 06:11:31,2.43,2.13,1.99,28,2.36455
09/17/2020 06:11:32,2.38,2.14,2.06,28,2.37538
09/17/2020 06:11:33,2.45,2.18,2.07,28,2.4187
09/17/2020 06:11:34,2.44,2.19,2.04,28,2.40787
09/17/2020 06:11:35,2.41,2.22,1.99,28,2.38982
09/17/2020 06:11:36,2.45,2.19,2.06,28,2.4187
09/17/2020 06:11:37,2.45,2.2,2.05,28,2.4187
09/17/2020 06:11:37,2.42,2.4,2.14,28,2.51256
09/17/2020 06:11:38,2.36,2.23,2.1,28,2.41509
09/17/2020 06:11:39,2.5,2.23,2.15,28,2.48368
09/17/2020 06:11:40,2.5,2.24,2.26,28,2.527
09/17/2020 06:11:41,2.37,2.38,2.01,28,2.44036
09/17/2020 06:11:42,2.5,2.26,2.09,28,2.47285
09/17/2020 06:11:43,2.43,2.15,2.57,28,2.58115
09/17/2020 06:11:44,2.64,2.13,2.01,28,2.44758
09/17/2020 06:11:45,2.39,2.12,1.99,28,2.3465
09/17/2020 06:11:46,2.41,2.12,2.06,28,2.37899
09/17/2020 06:11:47,2.52,2.23,2.09,28,2.46924
09/17/2020 06:11:47,2.61,2.25,1.95,28,2.45841
09/17/2020 06:11:48,2.53,2.29,2.16,28,2.51978
09/17/2020 06:11:49,2.64,2.15,2.22,28,2.53061
09/17/2020 06:11:50,2.44,2.29,2.12,28,2.47285
09/17/2020 06:11:51,2.55,2.57,1.98,28,2.5631
09/17/2020 06:11:52,2.49,2.2,2.17,28,2.47646
09/17/2020 06:11:53,2.41,2.63,1.95,28,2.52339
09/17/2020 06:11:54,2.43,2.13,1.97,28,2.35733
09/17/2020 06:11:55,2.51,2.25,2.08,28,2.46924
09/17/2020 06:11:56,2.48,2.3,2.06,28,2.46924
09/17/2020 06:11:56,2.44,2.25,2.09,28,2.44758
09/17/2020 06:11:57,2.56,2.43,1.91,28,2.4909
09/17/2020 06:11:58,2.4,2.21,2.08,28,2.41509
09/17/2020 06:11:59,2.56,2.24,2.46,28,2.62086
09/17/2020 06:12:00,2.65,2.13,2.08,28,2.47646
09/17/2020 06:12:01,2.56,2.21,2.52,28,2.63169
09/17/2020 06:12:02,3.12,2.83,1.88,28,2.82663
09/17/2020 06:12:03,2.4,2.14,2.02,28,2.36816
09/17/2020 06:12:04,2.53,2.25,2.09,28,2.48007
09/17/2020 06:12:05,2.56,2.21,1.96,27,2.42953
09/17/2020 06:12:05,2.58,2.26,2.07,28,2.49451
09/17/2020 06:12:06,2.77,2.21,1.99,28,2.51617
09/17/2020 06:12:07,2.5,2.25,2.09,28,2.46924
09/17/2020 06:12:08,2.51,2.46,2.06,28,2.53783
09/17/2020 06:12:09,2.33,2.23,2.12,28,2.41148
09/17/2020 06:12:10,2.47,2.42,2.29,28,2.59198
09/17/2020 06:12:11,2.32,2.19,1.98,28,2.34289
09/17/2020 06:12:12,2.4,2.31,2.08,28,2.45119
09/17/2020 06:12:13,2.51,2.35,1.98,27,2.46924
09/17/2020 06:12:14,2.35,2.28,2.12,28,2.43675
09/17/2020 06:12:14,2.51,2.26,2.19,28,2.51256
09/17/2020 06:12:15,2.63,2.16,2.1,28,2.48729
09/17/2020 06:12:16,2.6,2.28,2.2,28,2.55588
09/17/2020 06:12:17,2.38,2.38,1.95,28,2.42231
09/17/2020 06:12:18,2.6,2.19,2.32,28,2.56671
09/17/2020 06:12:19,2.36,2.24,1.28,28,2.12268
09/17/2020 06:12:20,0,0.68,0,28,0.24548
09/17/2020 06:12:21,0,0,0,28,0
09/17/2020 06:12:22,0,0,0.71,28,0.25631
09/17/2020 06:12:23,0,2.64,1.65,28,1.54869
09/17/2020 06:12:23,1.83,1.47,1.39,28,1.69309
09/17/2020 06:12:24,1.79,1.44,1.36,28,1.65699
09/17/2020 06:12:25,1.79,1.02,0.71,27,1.27072
09/17/2020 06:12:26,0,2.27,0.87,27,1.13354
09/17/2020 06:12:27,0,0.93,0.71,27,0.59204
09/17/2020 06:12:28,1.71,1.71,1.42,28,1.74724
09/17/2020 06:12:29,0,0.9,2.57,28,1.25267
09/17/2020 06:12:30,0,0.91,4.5,28,1.95301
09/17/2020 06:12:31,5.76,12.48,14.7,28,11.89134
09/17/2020 06:12:32,21.67,26.1,26.96,28,26.97753
09/17/2020 06:12:32,6.11,5.29,5.24,28,6.00704
09/17/2020 06:12:33,2.96,2.68,2.51,28,2.94215
09/17/2020 06:12:34,2.86,2.51,2.32,28,2.77609
09/17/2020 06:12:35,2.69,2.42,2.28,28,2.66779
09/17/2020 06:12:36,2.81,2.52,2.28,28,2.74721
09/17/2020 06:12:37,2.82,2.57,2.15,28,2.72194
09/17/2020 06:12:38,2.87,2.46,2.08,28,2.67501
09/17/2020 06:12:39,2.86,2.12,2.25,28,2.61003
09/17/2020 06:12:40,2.51,2.3,1.99,28,2.4548
09/17/2020 06:12:41,3.01,2.11,2.57,27,2.77609
09/17/2020 06:12:42,2.44,2.12,1.97,28,2.35733
09/17/2020 06:12:42,2.56,2.23,2.11,28,2.4909
09/17/2020 06:12:43,2.61,2.12,2.03,28,2.44036
09/17/2020 06:12:44,2.52,2.27,2.09,28,2.48368
09/17/2020 06:12:45,2.53,2.27,2.2,28,2.527
09/17/2020 06:12:46,2.44,2.28,2.13,28,2.47285
09/17/2020 06:12:47,2.57,2.52,2,28,2.55949
09/17/2020 06:12:48,2.66,2.17,2.11,28,2.50534
09/17/2020 06:12:49,2.47,2.64,1.89,28,2.527
09/17/2020 06:12:50,2.52,0.84,0,28,1.21296
09/17/2020 06:12:51,0,0,0,28,0
09/17/2020 06:12:51,0,0,0,28,0
09/17/2020 06:12:52,0,0.86,0,28,0.31046
09/17/2020 06:12:53,3.09,1.51,1.45,28,2.18405
09/17/2020 06:12:54,1.83,1.46,1.43,28,1.70392
09/17/2020 06:12:55,1.86,1.45,1.44,27,1.71475
09/17/2020 06:12:56,0,0.87,0.72,28,0.57399
09/17/2020 06:12:57,1.79,0.87,0.73,28,1.22379
09/17/2020 06:12:58,0,2.26,1.41,28,1.32487
09/17/2020 06:12:59,1.76,1.69,0.81,28,1.53786
09/17/2020 06:13:00,0,2.47,1.07,28,1.27794
09/17/2020 06:13:00,0,3.63,5.1,28,3.15153
09/17/2020 06:13:01,13.73,16.27,20.61,28,18.27021
09/17/2020 06:13:02,28.89,18.26,5.72,28,19.08607
09/17/2020 06:13:03,6.24,3,2.5,28,4.23814
09/17/2020 06:13:04,3.07,2.73,2.47,28,2.98547
09/17/2020 06:13:05,3.02,2.53,2.32,28,2.84107
09/17/2020 06:13:06,2.77,2.54,2.47,28,2.80858
09/17/2020 06:13:07,3.1,3.01,2.7,28,3.18041
09/17/2020 06:13:08,2.64,2.6,2.21,28,2.68945
09/17/2020 06:13:09,3.21,3.04,2.51,28,3.16236
09/17/2020 06:13:09,4.14,2.26,2.21,28,3.10821
09/17/2020 06:13:10,2.46,2.15,2.17,28,2.44758
09/17/2020 06:13:11,2.76,2.42,2.3,28,2.70028
09/17/2020 06:13:12,2.64,2.24,1.97,28,2.47285
09/17/2020 06:13:13,2.92,2.61,2.86,27,3.02879
09/17/2020 06:13:14,2.89,2.37,2.17,27,2.68223
09/17/2020 06:13:15,2.4,2.52,2.6,28,2.71472
09/17/2020 06:13:16,2.85,2.62,3.67,28,3.29954
09/17/2020 06:13:17,2.37,2.14,2.01,28,2.35372
09/17/2020 06:13:18,2.52,2.39,2.32,28,2.61003
09/17/2020 06:13:18,2.78,2.3,1.98,28,2.54866
09/17/2020 06:13:19,2.48,2.4,2.32,27,2.5992
09/17/2020 06:13:20,2.79,2.47,2.31,28,2.73277
09/17/2020 06:13:21,2.53,2.09,2.2,28,2.46202
09/17/2020 06:13:22,2.83,2.46,1.93,27,2.60642
09/17/2020 06:13:23,4.25,1.89,1.96,28,2.9241
09/17/2020 06:13:24,2.44,2.13,2.25,28,2.46202
09/17/2020 06:13:25,2.74,2.39,2.15,27,2.62808
09/17/2020 06:13:26,2.44,2.21,2.1,28,2.43675
09/17/2020 06:13:27,2.76,2.43,2.3,28,2.70389
09/17/2020 06:13:27,2.79,2.09,2.18,28,2.54866
09/17/2020 06:13:28,2.61,2.46,2.23,28,2.6353
09/17/2020 06:13:29,2.51,2.25,1.54,28,2.2743
09/17/2020 06:13:30,0,0.7,0,28,0.2527
09/17/2020 06:13:31,0,0,0,28,0
09/17/2020 06:13:32,0,0,0.74,28,0.26714
09/17/2020 06:13:33,0,2.16,2.23,28,1.58479
09/17/2020 06:13:34,1.83,1.43,1.43,28,1.69309
09/17/2020 06:13:35,1.84,1.48,1.38,28,1.6967
09/17/2020 06:13:36,1.83,0.81,0.75,28,1.22379
09/17/2020 06:13:36,2.51,1.6,0.75,28,1.75446
09/17/2020 06:13:37,0,0.87,1.97,28,1.02524
09/17/2020 06:13:38,1.76,1.68,1.4,28,1.74724
09/17/2020 06:13:39,0,0.9,2.09,28,1.07939
09/17/2020 06:13:40,0,0.99,2.9,28,1.40429
09/17/2020 06:13:41,9.62,12.02,15.83,28,13.52667
09/17/2020 06:13:42,23.03,26.41,21.99,28,25.78623
09/17/2020 06:13:43,4.92,5.27,3.68,28,5.00707
09/17/2020 06:13:44,2.84,2.87,2.69,28,3.0324
09/17/2020 06:13:45,3.05,2.74,2.43,28,2.96742
09/17/2020 06:13:45,2.75,2.38,2.46,28,2.73999
09/17/2020 06:13:46,2.99,2.68,2.55,28,2.96742
09/17/2020 06:13:47,3.04,2.44,2.31,28,2.81219
09/17/2020 06:13:48,2.88,2.71,2.56,28,2.94215
09/17/2020 06:13:49,2.84,2.48,2.08,28,2.6714
09/17/2020 06:13:50,2.8,2.12,1.97,28,2.48729
09/17/2020 06:13:51,2.8,2.24,1.95,28,2.52339
09/17/2020 06:13:52,0,0.68,0,28,0.24548
09/17/2020 06:13:53,0,0,0,28,0
09/17/2020 06:13:54,0,0,0.66,28,0.23826
09/17/2020 06:13:55,0,0,2.98,28,1.07578
09/17/2020 06:13:55,1.89,1.46,1.46,28,1.73641
09/17/2020 06:13:56,1.79,1.48,1.45,27,1.70392
09/17/2020 06:13:57,1.81,1.21,0.68,27,1.3357
09/17/2020 06:13:58,0,2.53,1.15,28,1.32848
09/17/2020 06:13:59,0,0.94,0.76,28,0.6137
09/17/2020 06:14:00,2.28,1.7,1.38,28,1.93496
09/17/2020 06:14:01,0,0.93,2.46,27,1.22379
09/17/2020 06:14:02,0,0.87,2.87,27,1.35014
09/17/2020 06:14:03,5.19,11,13.67,28,10.77946
09/17/2020 06:14:04,20.29,24.53,27.73,27,26.19055
09/17/2020 06:14:04,5.72,5.3,5.87,28,6.09729
09/17/2020 06:14:05,2.66,2.44,2.44,28,2.72194
09/17/2020 06:14:06,2.56,2.22,2.07,28,2.47285
09/17/2020 06:14:07,2.44,2.15,2.03,28,2.38982
09/17/2020 06:14:08,2.56,2.2,2.06,28,2.46202
09/17/2020 06:14:09,2.49,2.25,2.01,28,2.43675
09/17/2020 06:14:10,2.56,2.21,2.15,28,2.49812
09/17/2020 06:14:11,2.86,2.18,2.09,28,2.57393
09/17/2020 06:14:12,2.53,2.25,2.06,28,2.46924
09/17/2020 06:14:13,2.49,2.41,2.11,28,2.53061
09/17/2020 06:14:13,2.41,2.11,1.98,28,2.3465
09/17/2020 06:14:14,2.87,2.23,1.98,28,2.55588
09/17/2020 06:14:15,0,0.69,0,28,0.24909
09/17/2020 06:14:16,0,0,0,28,0
09/17/2020 06:14:17,0,0,0,28,0
09/17/2020 06:14:18,0,0,2.99,27,1.07939
09/17/2020 06:14:19,1.92,1.4,1.41,27,1.70753
09/17/2020 06:14:20,1.81,1.4,1.4,27,1.66421
09/17/2020 06:14:21,1.81,1.43,0.69,28,1.41873
09/17/2020 06:14:22,0,2.53,1.25,28,1.36458
09/17/2020 06:14:22,0,0.92,0.78,28,0.6137
09/17/2020 06:14:23,2.96,1.69,1.36,28,2.16961
09/17/2020 06:14:24,0,0.92,1.11,28,0.73283
09/17/2020 06:14:25,0,0.86,3.35,27,1.51981
09/17/2020 06:14:26,3.5,10.37,12.98,28,9.69285
09/17/2020 06:14:27,10.83,3.11,3.07,28,6.14061
09/17/2020 06:14:28,1.93,2.53,2.06,28,2.35372
09/17/2020 06:14:29,2.45,2.19,2.68,28,2.64252
09/17/2020 06:14:30,3.78,3.64,3.58,28,3.971
09/17/2020 06:14:31,4.05,3.43,3.6,27,3.99988
09/17/2020 06:14:31,4.17,3.57,3.58,28,4.08652
09/17/2020 06:14:32,4.24,3.64,3.63,27,4.15511
09/17/2020 06:14:33,4,3.25,3.17,27,3.76162
09/17/2020 06:14:34,3.62,3.02,3.1,27,3.51614
09/17/2020 06:14:35,3.57,3.07,3.09,28,3.51253
09/17/2020 06:14:36,3.73,3.35,3.35,28,3.76523
09/17/2020 06:14:37,3.73,3.39,3.37,27,3.78689
09/17/2020 06:14:38,4.13,3.01,2.45,28,3.46199
09/17/2020 06:14:39,2.66,2.14,1.93,27,2.42953
09/17/2020 06:14:40,2.31,1.94,1.77,27,2.17322
09/17/2020 06:14:40,2.24,1.88,1.75,28,2.11907
09/17/2020 06:14:41,2.26,1.9,1.76,28,2.13712
09/17/2020 06:14:42,2.25,1.89,1.75,27,2.12629
09/17/2020 06:14:43,4.16,3.39,2.67,27,3.68942
09/17/2020 06:14:44,2.21,1.94,1.74,27,2.12629
09/17/2020 06:14:45,2.4,2.8,3.02,28,2.96742
09/17/2020 06:14:46,3.68,3.36,3.34,27,3.74718
09/17/2020 06:14:47,3.89,3.24,3.18,28,3.72191
09/17/2020 06:14:48,3.92,3.55,3.44,28,3.93851
09/17/2020 06:14:49,3.93,3.51,3.42,28,3.92046
09/17/2020 06:14:49,3.95,3.39,3.4,28,3.87714
09/17/2020 06:14:50,3.96,3.4,3.36,28,3.86992
09/17/2020 06:14:51,3.96,3.39,3.37,28,3.86992
09/17/2020 06:14:52,4.01,3.45,3.28,28,3.87714
09/17/2020 06:14:53,3.85,2.56,2.11,27,3.07572
09/17/2020 06:14:54,2.45,2,1.8,28,2.25625
09/17/2020 06:14:55,2.21,1.91,1.75,28,2.11907
09/17/2020 06:14:56,2.22,1.93,1.74,28,2.12629
09/17/2020 06:14:57,2.23,1.92,1.72,28,2.11907
09/17/2020 06:14:58,2.24,1.89,1.79,28,2.13712
09/17/2020 06:14:59,1.99,0.65,0,27,0.95304
09/17/2020 06:14:59,0,0,0,28,0
09/17/2020 06:15:00,0,0.78,0,28,0.28158
09/17/2020 06:15:01,3.35,1.43,1.44,28,2.24542
09/17/2020 06:15:02,1.86,1.39,1.4,27,1.67865
09/17/2020 06:15:03,1.9,1.37,1.38,27,1.67865
09/17/2020 06:15:04,0,0.83,0.76,28,0.57399
09/17/2020 06:15:05,3.05,1.05,0.76,28,1.75446
09/17/2020 06:15:06,0,0.82,2.2,28,1.09022
09/17/2020 06:15:07,1.82,1.71,1.12,28,1.67865
09/17/2020 06:15:08,0,2.34,1.24,28,1.29238
09/17/2020 06:15:08,0,3.56,3.23,27,2.45119
09/17/2020 06:15:09,12.53,14.05,18.28,28,16.19446
09/17/2020 06:15:10,25.86,27.76,22.62,28,27.52264
09/17/2020 06:15:11,6.25,6.05,4.16,28,5.94206
09/17/2020 06:15:12,3.01,2.73,2.47,27,2.96381
09/17/2020 06:15:13,2.85,2.44,2.28,28,2.73277
09/17/2020 06:15:14,2.79,2.37,2.32,28,2.70028
09/17/2020 06:15:15,2.75,2.23,2.15,28,2.57393
09/17/2020 06:15:16,2.55,2.09,2.08,27,2.42592
09/17/2020 06:15:17,2.62,2.08,2.07,27,2.44397
09/17/2020 06:15:17,2.55,2.01,1.9,28,2.33206
09/17/2020 06:15:18,2.26,1.75,1.87,27,2.12268
09/17/2020 06:15:19,2.23,1.69,1.87,27,2.09019
09/17/2020 06:15:20,2.25,1.74,1.95,28,2.14434
09/17/2020 06:15:21,3.32,2.31,2.3,28,2.86273
09/17/2020 06:15:22,2.73,2.34,2.32,28,2.66779
09/17/2020 06:15:23,2.79,2.37,2.2,28,2.65696
09/17/2020 06:15:24,2.71,2.37,2.3,28,2.66418
09/17/2020 06:15:25,2.83,2.42,2.48,28,2.79053
09/17/2020 06:15:26,2.93,2.49,2.52,28,2.86634
09/17/2020 06:15:26,3,2.23,2.27,28,2.7075
09/17/2020 06:15:27,2.85,2.34,2.34,28,2.71833
09/17/2020 06:15:28,2.88,2.48,2.43,27,2.81219
09/17/2020 06:15:29,2.94,2.57,2.55,27,2.90966
09/17/2020 06:15:30,2.64,2.29,2.31,27,2.61364
09/17/2020 06:15:31,2.82,2.46,2.37,28,2.76165
09/17/2020 06:15:32,2.88,2.47,2.5,28,2.83385
09/17/2020 06:15:33,2.97,2.58,2.31,28,2.83746
09/17/2020 06:15:34,2.75,2.33,2.3,27,2.66418
09/17/2020 06:15:35,2.8,2.38,2.37,28,2.72555
09/17/2020 06:15:35,2.88,2.49,2.48,28,2.83385
09/17/2020 06:15:36,2.97,2.33,2.26,28,2.72916
09/17/2020 06:15:37,2.72,2.35,2.3,28,2.66057
09/17/2020 06:15:38,2.79,2.34,2.35,28,2.70028
09/17/2020 06:15:39,2.84,2.39,2.37,28,2.7436
09/17/2020 06:15:40,2.91,2.43,2.23,28,2.73277
09/17/2020 06:15:41,2.6,2.23,2.18,27,2.53061
09/17/2020 06:15:42,2.62,2.23,2.17,27,2.53422
09/17/2020 06:15:43,2.65,2.26,2.2,28,2.56671
09/17/2020 06:15:44,2.68,2.36,2.27,28,2.63891
09/17/2020 06:15:45,2.71,2.95,3.02,28,3.13348
09/17/2020 06:15:45,3.39,2.4,2.2,28,2.88439
09/17/2020 06:15:46,2.6,2.18,2.11,28,2.48729
09/17/2020 06:15:47,2.63,2.16,2.13,28,2.49812
09/17/2020 06:15:48,2.58,2.18,2.13,27,2.48729
09/17/2020 06:15:49,2.57,2.17,2.13,28,2.48007
09/17/2020 06:15:50,2.57,2.18,2.1,27,2.47285
09/17/2020 06:15:51,2.84,2.33,2.24,28,2.67501
09/17/2020 06:15:52,2.7,2.29,2.25,27,2.61364
09/17/2020 06:15:53,2.7,2.29,2.24,28,2.61003
09/17/2020 06:15:54,2.67,2.28,2.22,28,2.58837
09/17/2020 06:15:54,2.67,2.26,2.23,27,2.58476
09/17/2020 06:15:55,2.71,2.29,2.3,28,2.6353
09/17/2020 06:15:56,3.03,2.61,2.42,28,2.90966
09/17/2020 06:15:57,2.69,2.29,2.27,27,2.61725
09/17/2020 06:15:58,2.68,2.34,2.23,28,2.61725
09/17/2020 06:15:59,2.72,2.27,2.23,27,2.60642
09/17/2020 06:16:00,2.74,2.31,2.25,27,2.6353
09/17/2020 06:16:01,2.72,2.32,2.25,27,2.63169
09/17/2020 06:16:02,2.7,2.39,2.08,27,2.58837
09/17/2020 06:16:03,2.61,2.43,2.22,28,2.62086
09/17/2020 06:16:03,2.72,2.29,2.24,27,2.61725
09/17/2020 06:16:04,2.76,2.3,2.27,28,2.64613
09/17/2020 06:16:05,2.72,2.3,2.23,28,2.61725
09/17/2020 06:16:06,2.73,2.26,2.21,27,2.5992
09/17/2020 06:16:07,2.79,2.27,2.24,28,2.6353
09/17/2020 06:16:08,3.23,2.28,2.29,27,2.8158
09/17/2020 06:16:09,3.05,2.31,2.24,28,2.7436
09/17/2020 06:16:10,2.73,2.31,2.22,27,2.62086
09/17/2020 06:16:11,2.78,2.29,2.27,28,2.64974
09/17/2020 06:16:12,2.76,2.35,2.29,27,2.6714
09/17/2020 06:16:12,2.72,2.35,2.29,27,2.65696
09/17/2020 06:16:13,2.76,2.28,2.25,28,2.63169
09/17/2020 06:16:14,2.93,2.31,2.14,27,2.66418
09/17/2020 06:16:15,3.11,2.19,2.08,27,2.66418
09/17/2020 06:16:16,2.93,2.32,2.25,28,2.7075
09/17/2020 06:16:17,2.73,2.32,2.28,27,2.64613
09/17/2020 06:16:18,2.75,2.27,2.26,27,2.62808
09/17/2020 06:16:19,2.76,2.33,2.29,27,2.66418
09/17/2020 06:16:20,2.79,2.3,2.27,28,2.65696
09/17/2020 06:16:21,2.77,2.37,2.72,27,2.83746
09/17/2020 06:16:21,2.83,2.28,2.32,27,2.68223
09/17/2020 06:16:22,3.03,2.29,2.23,27,2.72555
09/17/2020 06:16:23,2.76,2.3,2.25,28,2.63891
09/17/2020 06:16:24,2.73,2.3,2.23,28,2.62086
09/17/2020 06:16:25,2.71,2.27,2.28,27,2.62086
09/17/2020 06:16:26,2.76,2.31,2.27,27,2.64974
09/17/2020 06:16:27,2.77,2.32,2.3,27,2.66779
09/17/2020 06:16:28,2.74,2.46,2.71,28,2.85551
09/17/2020 06:16:29,2.69,2.27,2.39,28,2.65335
09/17/2020 06:16:30,2.98,2.21,2.11,27,2.6353
09/17/2020 06:16:31,2.65,2.31,2.45,27,2.67501
09/17/2020 06:16:31,2.64,2.14,2.06,28,2.46924
09/17/2020 06:16:32,2.55,2.14,2.04,27,2.42953
09/17/2020 06:16:33,2.58,2.14,2.05,27,2.44397
09/17/2020 06:16:34,2.57,2.15,2.08,28,2.4548
09/17/2020 06:16:35,2.56,2.14,2.07,28,2.44397
09/17/2020 06:16:36,2.56,2.16,2.07,28,2.45119
09/17/2020 06:16:37,2.58,2.11,2.08,28,2.44397
09/17/2020 06:16:38,2.59,2.14,2.12,28,2.47285
09/17/2020 06:16:39,2.59,2.15,2.1,28,2.46924
09/17/2020 06:16:40,2.62,2.14,2.08,27,2.46924
09/17/2020 06:16:40,2.61,2.13,2.08,28,2.46202
09/17/2020 06:16:41,2.61,2.14,2.07,28,2.46202
09/17/2020 06:16:42,2.58,2.2,2.19,28,2.51617
09/17/2020 06:16:43,2.69,2.27,2.25,28,2.60281
09/17/2020 06:16:44,2.73,2.3,2.28,27,2.63891
09/17/2020 06:16:45,2.79,2.33,2.36,28,2.70028
09/17/2020 06:16:46,2.82,2.36,2.25,28,2.68223
09/17/2020 06:16:47,2.72,2.3,2.29,27,2.63891
09/17/2020 06:16:48,2.82,2.33,2.3,27,2.68945
09/17/2020 06:16:49,2.92,2.41,2.38,28,2.78331
09/17/2020 06:16:49,2.99,2.45,2.46,28,2.8519
09/17/2020 06:16:50,2.95,2.48,2.28,27,2.78331
09/17/2020 06:16:51,2.78,2.33,2.32,28,2.68223
09/17/2020 06:16:52,2.83,2.42,2.38,28,2.75443
09/17/2020 06:16:53,2.89,2.42,2.45,27,2.80136
09/17/2020 06:16:54,2.91,2.47,2.44,28,2.82302
09/17/2020 06:16:55,2.99,2.49,2.46,28,2.86634
09/17/2020 06:16:56,2.82,2.3,2.27,28,2.66779
09/17/2020 06:16:57,2.81,2.36,2.32,27,2.70389
09/17/2020 06:16:58,2.83,2.41,2.38,27,2.75082
09/17/2020 06:16:58,2.87,2.42,2.42,27,2.78331
09/17/2020 06:16:59,2.94,2.52,2.48,27,2.86634
09/17/2020 06:17:00,2.74,2.35,2.25,27,2.64974
09/17/2020 06:17:01,2.76,2.4,2.3,27,2.69306
09/17/2020 06:17:02,2.9,2.41,2.31,27,2.75082
09/17/2020 06:17:03,2.92,2.45,2.33,27,2.7797
09/17/2020 06:17:04,2.95,2.53,2.43,28,2.85551
09/17/2020 06:17:05,2.95,2.31,2.23,27,2.70389
09/17/2020 06:17:06,2.75,2.37,2.25,27,2.66057
09/17/2020 06:17:07,2.86,2.4,2.34,27,2.7436
09/17/2020 06:17:07,2.92,2.45,2.35,28,2.78692
09/17/2020 06:17:08,2.93,2.5,2.42,28,2.83385
09/17/2020 06:17:09,2.7,2.21,2.11,27,2.53422
09/17/2020 06:17:10,2.72,2.24,2.14,27,2.5631
09/17/2020 06:17:11,2.72,2.29,2.17,27,2.59198
09/17/2020 06:17:12,2.71,2.3,2.2,27,2.60281
09/17/2020 06:17:13,2.73,2.31,2.61,28,2.76165
09/17/2020 06:17:14,3.1,2.24,2.08,27,2.67862
09/17/2020 06:17:15,2.62,2.26,2.12,27,2.527
09/17/2020 06:17:16,2.61,2.21,2.1,28,2.49812
09/17/2020 06:17:17,2.59,2.19,2.05,27,2.46563
09/17/2020 06:17:17,2.64,2.21,2.04,28,2.48729
09/17/2020 06:17:18,2.65,2.55,2.23,28,2.68223
09/17/2020 06:17:19,2.73,2.34,2.2,28,2.62447
09/17/2020 06:17:20,2.74,2.35,2.19,27,2.62808
09/17/2020 06:17:21,2.74,2.35,2.21,28,2.6353
09/17/2020 06:17:22,2.75,2.35,2.21,28,2.63891
09/17/2020 06:17:23,2.76,2.57,2.59,27,2.85912
09/17/2020 06:17:24,3.05,2.32,2.23,27,2.7436
09/17/2020 06:17:25,2.78,2.32,2.2,27,2.6353
09/17/2020 06:17:26,2.82,2.3,2.21,27,2.64613
09/17/2020 06:17:26,2.85,2.32,2.21,27,2.66418
09/17/2020 06:17:27,2.75,2.3,2.17,27,2.60642
09/17/2020 06:17:28,2.77,2.42,2.07,27,2.62086
09/17/2020 06:17:29,2.68,2.45,2.22,27,2.65335
09/17/2020 06:17:30,2.78,2.35,2.27,28,2.6714
09/17/2020 06:17:31,2.76,2.37,2.24,28,2.66057
09/17/2020 06:17:32,2.79,2.4,2.21,28,2.6714
09/17/2020 06:17:33,2.78,2.36,2.28,27,2.67862
09/17/2020 06:17:34,2.77,2.74,2.22,28,2.79053
09/17/2020 06:17:35,3.15,2.38,2.18,28,2.78331
09/17/2020 06:17:35,2.8,2.35,2.23,28,2.66418
09/17/2020 06:17:36,2.75,2.35,2.24,27,2.64974
09/17/2020 06:17:37,2.75,2.33,2.2,28,2.62808
09/17/2020 06:17:38,2.77,2.39,2.24,28,2.6714
09/17/2020 06:17:39,2.77,2.39,2.31,28,2.69667
